isTest,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,sid,class
1,-0.545075,-1.553961,-0.558504,1.897643,0.298339,-0.480052,-0.604014,-0.620877,-0.013703,1.046651,-0.056217,-0.260199,-0.56571,-1.281064,-0.379126,1.548209,0.109904,-0.423598,-0.641005,-1.397299,-0.411231,1.648734,0.270904,-0.426151,325,2.0
1,-0.540655,-1.542986,-0.542474,1.895285,0.432884,-0.444402,-0.592194,-0.636512,-0.015432,1.058223,-0.002641,-0.240585,-0.566425,-1.27335,-0.36735,1.559986,0.23455,-0.356808,-0.635626,-1.397867,-0.402082,1.717596,0.439295,-0.372531,325,2.0
1,-0.543651,-1.549812,-0.529744,1.898097,0.473967,-0.410456,-0.591202,-0.650312,-0.017639,1.06113,0.026846,-0.225498,-0.570989,-1.275431,-0.357311,1.54292,0.248898,-0.341813,-0.634745,-1.401593,-0.39246,1.71639,0.50513,-0.348278,325,2.0
1,-0.54307,-1.554594,-0.523801,1.876063,0.513951,-0.396378,-0.590833,-0.659572,-0.015692,1.058612,0.040938,-0.216689,-0.571368,-1.27803,-0.348117,1.672606,0.365747,-0.327749,-0.629262,-1.412394,-0.385321,1.701192,0.536972,-0.346314,325,2.0
1,-0.535462,-1.567279,-0.519752,1.878521,0.516055,-0.396837,-0.592435,-0.64691,-0.003925,1.060703,0.051197,-0.211371,-0.570297,-1.249404,-0.317813,1.665435,0.380484,-0.318493,-0.627927,-1.417392,-0.372877,1.711259,0.568314,-0.328417,325,2.0
1,-0.538073,-1.57072,-0.508109,1.878263,0.4856,-0.396911,-0.592807,-0.645967,-0.00103,1.061837,0.058063,-0.207793,-0.567649,-1.259989,-0.319429,1.665211,0.380074,-0.31852,-0.631499,-1.421119,-0.372317,1.694637,0.534138,-0.335969,325,2.0
1,-0.540744,-1.574745,-0.497768,1.883418,0.500546,-0.395752,-0.594404,-0.639581,0.007557,1.062414,0.060409,-0.206454,-0.568822,-1.252592,-0.314149,1.665547,0.37941,-0.319005,-0.633415,-1.422998,-0.366837,1.697744,0.541177,-0.361243,325,2.0
1,-0.553808,-1.564207,-0.498741,1.867599,0.476491,-0.420679,-0.595328,-0.638774,0.0085,1.063486,0.060854,-0.20554,-0.571718,-1.248537,-0.308708,1.668266,0.374989,-0.321169,-0.63533,-1.417841,-0.375153,1.695027,0.521097,-0.407286,325,2.0
1,-0.547731,-1.560082,-0.511816,1.888152,0.432396,-0.438487,-0.592403,-0.648599,0.007173,1.064432,0.055638,-0.205883,-0.572327,-1.247841,-0.308838,1.677236,0.351491,-0.332461,-0.635151,-1.418137,-0.373686,1.721488,0.481855,-0.382894,325,2.0
1,-0.541397,-1.563053,-0.517852,1.863417,0.315637,-0.492365,-0.591298,-0.65781,0.006295,1.060471,0.025286,-0.213305,-0.571506,-1.255347,-0.314404,1.561295,0.175997,-0.368711,-0.636713,-1.416686,-0.371752,1.695299,0.360077,-0.422325,325,2.0
1,-0.537025,-1.537851,-0.521175,1.822852,0.22718,-0.551893,-0.57844,-0.65149,-0.003484,1.04053,-0.031579,-0.234999,-0.561219,-1.231714,-0.315446,1.539474,0.098751,-0.399562,-0.6249,-1.390357,-0.376513,1.712535,0.251971,-0.577431,325,2.0
1,-0.502733,-1.529792,-0.5348,1.81106,0.052588,-0.626016,-0.565934,-0.652005,-0.009939,1.021487,-0.095098,-0.26171,-0.546072,-1.240356,-0.339427,1.520467,-0.021869,-0.450874,-0.606866,-1.410143,-0.406464,1.694766,0.098024,-0.663201,325,2.0
1,-0.495856,-1.546876,-0.545036,1.778252,-0.137659,-0.711449,-0.570689,-0.654524,-0.005344,0.975827,-0.190963,-0.273019,-0.550164,-1.246759,-0.341076,1.583544,-0.158412,-0.526951,-0.613598,-1.409463,-0.408455,1.653073,-0.066666,-0.72945,325,2.0
1,-0.511191,-1.571204,-0.548274,1.745208,-0.342503,-0.804479,-0.573101,-0.657442,-0.00787,0.936942,-0.291767,-0.28466,-0.55687,-1.277674,-0.349703,1.433753,-0.354364,-0.545487,-0.628769,-1.445849,-0.415852,1.610801,-0.277864,-0.799264,325,2.0
1,-0.525229,-1.563556,-0.549246,1.619848,-0.611982,-0.849643,-0.575806,-0.652926,-0.004984,0.89259,-0.37172,-0.296444,-0.561705,-1.279249,-0.344549,1.345934,-0.546218,-0.57886,-0.638193,-1.445827,-0.405173,1.526957,-0.527729,-0.864804,325,2.0
1,-0.525136,-1.575667,-0.530345,1.440688,-0.875839,-0.886058,-0.578468,-0.651647,-0.00227,0.827949,-0.464383,-0.305532,-0.566721,-1.29172,-0.345421,1.225165,-0.744495,-0.593033,-0.642365,-1.431816,-0.398702,1.345267,-0.749454,-0.9036,325,2.0
1,-0.525354,-1.581628,-0.532243,1.220317,-1.115854,-0.901579,-0.585391,-0.63456,0.008507,0.761567,-0.544984,-0.307153,-0.568694,-1.292812,-0.344081,1.067313,-0.923961,-0.601276,-0.637157,-1.440421,-0.400259,1.142717,-0.974399,-0.937927,325,2.0
1,-0.521821,-1.62614,-0.563428,1.041517,-1.346653,-0.916199,-0.598922,-0.62534,0.050247,0.74688,-0.623089,-0.311724,-0.572331,-1.325234,-0.350997,0.956188,-1.09888,-0.604533,-0.643062,-1.508438,-0.416145,0.991915,-1.180216,-0.926991,325,2.0
1,-0.519042,-1.626487,-0.551432,0.732188,-1.493289,-0.848954,-0.604609,-0.62417,0.053979,0.640623,-0.712989,-0.301577,-0.572086,-1.316573,-0.341371,0.743271,-1.225423,-0.592149,-0.639875,-1.524203,-0.400269,0.722161,-1.342829,-0.877732,325,2.0
1,-0.510982,-1.632777,-0.543224,0.560531,-1.576106,-0.813685,-0.604429,-0.62531,0.053901,0.606816,-0.771181,-0.304666,-0.56968,-1.310183,-0.335196,0.634533,-1.297858,-0.591128,-0.633526,-1.517885,-0.402478,0.620606,-1.418338,-0.814532,325,2.0
1,-0.526157,-1.65194,-0.534112,0.531672,-1.611892,-0.761743,-0.616451,-0.633886,0.066249,0.59808,-0.786859,-0.297589,-0.58006,-1.324472,-0.331824,0.56511,-1.380733,-0.635768,-0.654118,-1.533807,-0.410838,0.585801,-1.560788,-0.796575,325,2.0
1,-0.536552,-1.653096,-0.533657,0.452301,-1.626234,-0.778547,-0.615916,-0.635617,0.064256,0.596662,-0.749158,-0.284,-0.579162,-1.345525,-0.347365,0.545948,-1.365436,-0.631645,-0.665531,-1.510989,-0.406487,0.550086,-1.536485,-0.780682,325,2.0
1,-0.547414,-1.654387,-0.536107,0.44497,-1.62875,-0.767712,-0.61668,-0.640241,0.058322,0.595173,-0.746286,-0.28223,-0.584987,-1.352601,-0.350599,0.535806,-1.351942,-0.627528,-0.660382,-1.570664,-0.472942,0.555551,-1.542499,-0.78237,325,2.0
1,-0.550645,-1.666505,-0.533671,0.43013,-1.630319,-0.76431,-0.614498,-0.655315,0.033609,0.595093,-0.738895,-0.279299,-0.587079,-1.360893,-0.358626,0.527507,-1.358064,-0.631477,-0.680088,-1.506467,-0.394233,0.543943,-1.529936,-0.76921,325,2.0
1,-0.550377,-1.660798,-0.544277,0.428024,-1.630101,-0.760286,-0.6158,-0.652365,0.03034,0.594259,-0.735254,-0.27794,-0.589385,-1.351985,-0.356741,0.519257,-1.366832,-0.637378,-0.673211,-1.516578,-0.416977,0.547859,-1.545182,-0.775501,325,2.0
1,-0.546178,-1.664919,-0.543876,0.433189,-1.628783,-0.755855,-0.614891,-0.653858,0.025355,0.59387,-0.733461,-0.277198,-0.587581,-1.338324,-0.35476,0.516406,-1.360506,-0.633477,-0.672584,-1.513324,-0.40597,0.546583,-1.541377,-0.776034,325,2.0
1,-0.544066,-1.660435,-0.545279,0.416714,-1.626381,-0.761577,-0.612695,-0.649797,0.024653,0.592867,-0.730492,-0.27705,-0.582204,-1.347842,-0.363163,0.516734,-1.346201,-0.626243,-0.669258,-1.51214,-0.405789,0.543754,-1.533302,-0.770691,325,2.0
1,-0.539411,-1.655821,-0.535667,0.42268,-1.624768,-0.750249,-0.609931,-0.649832,0.020811,0.591438,-0.728484,-0.277196,-0.579348,-1.344306,-0.36356,0.516016,-1.350802,-0.626325,-0.666788,-1.505264,-0.405171,0.545078,-1.526994,-0.768976,325,2.0
1,-0.538449,-1.646579,-0.544644,0.425777,-1.614928,-0.753044,-0.608061,-0.643996,0.023972,0.590256,-0.724599,-0.277359,-0.575738,-1.347179,-0.36501,0.515993,-1.340317,-0.624961,-0.660242,-1.500992,-0.41295,0.546389,-1.517824,-0.767478,325,2.0
1,-0.540836,-1.654871,-0.53831,0.42897,-1.620028,-0.757056,-0.606184,-0.641344,0.018388,0.59858,-0.718938,-0.282398,-0.573338,-1.352222,-0.37345,0.524008,-1.34462,-0.631203,-0.660174,-1.499924,-0.415625,0.554221,-1.523185,-0.775667,325,2.0
1,-0.537985,-1.653557,-0.553122,0.426949,-1.621386,-0.765895,-0.605552,-0.640697,0.016184,0.602821,-0.717497,-0.283794,-0.571635,-1.358934,-0.377239,0.531746,-1.355341,-0.637729,-0.659472,-1.502614,-0.417574,0.557821,-1.518847,-0.781084,325,2.0
1,-0.532586,-1.655728,-0.543496,0.43857,-1.615184,-0.769317,-0.604193,-0.647406,0.013588,0.604986,-0.714954,-0.284429,-0.569444,-1.363498,-0.380201,0.531877,-1.339183,-0.63559,-0.656477,-1.511259,-0.408069,0.561944,-1.524169,-0.782284,325,2.0
1,-0.53486,-1.653749,-0.551755,0.439365,-1.616587,-0.764848,-0.603219,-0.642824,0.013275,0.606382,-0.713325,-0.284666,-0.569317,-1.33143,-0.363062,0.534096,-1.338543,-0.634689,-0.648464,-1.487068,-0.406617,0.562849,-1.520901,-0.783276,325,2.0
1,-0.52919,-1.653705,-0.549094,0.447549,-1.618828,-0.765566,-0.602793,-0.641394,0.013239,0.607467,-0.712944,-0.284838,-0.565504,-1.346781,-0.373514,0.541202,-1.357935,-0.642219,-0.639696,-1.513163,-0.43926,0.564558,-1.520167,-0.781921,325,2.0
1,-0.52821,-1.654967,-0.542799,0.446437,-1.619036,-0.763711,-0.602409,-0.640052,0.013306,0.608745,-0.711491,-0.284786,-0.563945,-1.352947,-0.376587,0.537719,-1.341013,-0.63908,-0.650635,-1.540269,-0.426284,0.568138,-1.519452,-0.777904,325,2.0
1,-0.528075,-1.656167,-0.539695,0.447071,-1.620635,-0.76263,-0.602486,-0.639381,0.01547,0.610255,-0.710384,-0.28408,-0.563525,-1.357483,-0.378486,0.537761,-1.345565,-0.639737,-0.64485,-1.532497,-0.441408,0.56299,-1.52256,-0.779997,325,2.0
1,-0.543815,-1.920936,-0.78611,0.711646,-1.896317,-0.709062,-0.614188,-0.777146,-0.16843,0.66955,-0.798535,-0.14506,-0.587522,-1.607049,-0.590141,0.712188,-1.510933,-0.484039,-0.674363,-1.771991,-0.666988,0.589531,-1.69588,-0.699685,326,5.0
1,-0.544813,-1.920104,-0.788908,0.710007,-1.895832,-0.708132,-0.613284,-0.777074,-0.168646,0.669028,-0.79883,-0.145917,-0.587327,-1.607036,-0.589996,0.711709,-1.510661,-0.485274,-0.672078,-1.774611,-0.670765,0.587761,-1.680456,-0.700021,326,5.0
1,-0.545702,-1.921527,-0.787096,0.714838,-1.893847,-0.714427,-0.611045,-0.779968,-0.171142,0.668303,-0.800352,-0.148091,-0.58704,-1.610329,-0.591439,0.711179,-1.510636,-0.486718,-0.672815,-1.766835,-0.672989,0.586925,-1.686832,-0.706931,326,5.0
1,-0.54719,-1.92238,-0.780682,0.716915,-1.88394,-0.703173,-0.610039,-0.779929,-0.171669,0.666983,-0.800679,-0.14989,-0.58697,-1.610463,-0.591426,0.715797,-1.495865,-0.477599,-0.67497,-1.767549,-0.668313,0.588916,-1.674256,-0.691599,326,5.0
1,-0.54735,-1.922157,-0.78439,0.7209,-1.8837,-0.705459,-0.608545,-0.781152,-0.174093,0.665997,-0.799809,-0.151659,-0.58751,-1.612626,-0.592297,0.716648,-1.495735,-0.47833,-0.677467,-1.786498,-0.676672,0.591861,-1.694721,-0.69532,326,5.0
1,-0.633394,-2.087333,-0.812409,0.752928,-2.076284,-0.772661,-0.611827,-0.786134,-0.180229,0.666577,-0.802958,-0.153185,-0.645614,-1.620572,-0.593853,0.763466,-1.652035,-0.520856,-0.74468,-1.781841,-0.768725,0.830715,-1.819671,-0.748596,326,5.0
1,-0.977371,-1.858767,-0.889944,1.036098,-1.99918,-0.765818,-0.709257,-0.703546,-0.200907,0.701817,-0.815599,-0.148894,-0.950499,-1.495993,-0.635781,0.986102,-1.615472,-0.538919,-0.905887,-1.847943,-0.843306,1.050054,-1.816333,-0.870197,326,5.0
1,-1.485506,-1.543748,-0.993953,1.536487,-1.841925,-0.800438,-0.89731,-0.64946,-0.256071,0.901467,-0.794128,-0.153403,-1.301439,-1.21179,-0.665765,1.368848,-1.490397,-0.538426,-1.450253,-1.500188,-0.75538,1.455156,-1.549337,-0.896285,326,5.0
1,-2.189804,-1.415963,-1.092563,2.101706,-1.577221,-0.806269,-1.067756,-0.459033,-0.308998,1.023596,-0.634527,-0.099346,-1.641807,-0.901891,-0.703422,1.609505,-1.088532,-0.427418,-2.064434,-1.32418,-0.838846,1.909583,-1.255082,-0.85265,326,5.0
1,-2.20774,-0.635126,-0.825018,2.341411,-1.073539,-0.522985,-1.153633,-0.253607,-0.167463,1.134151,-0.445726,-0.047096,-1.825103,-0.493594,-0.623004,1.976034,-0.815241,-0.336779,-2.150305,-0.50173,-0.687826,2.270234,-0.864722,-0.627423,326,5.0
1,-2.476971,-0.28807,-0.810333,2.207669,-0.522529,-0.211244,-1.297514,-0.137867,-0.242403,1.236586,-0.302938,-0.006394,-2.161364,-0.226318,-0.620694,1.906404,-0.432455,-0.140706,-2.416955,-0.301613,-0.520394,2.010993,-0.381453,-0.2333,326,5.0
1,-2.502766,-0.051891,-0.54436,2.341742,-0.310379,0.021144,-1.270565,-0.011374,-0.181349,1.246927,-0.159478,0.057192,-2.076393,-0.038729,-0.432737,1.91389,-0.240144,0.007084,-2.31085,0.13207,-0.415105,2.137209,-0.169864,0.047184,326,5.0
1,-2.290629,0.222127,-0.448848,2.332534,-0.191588,0.240298,-1.236045,0.053423,-0.12318,1.236441,-0.076218,0.116282,-1.947274,0.130382,-0.230427,1.890943,-0.138934,0.141585,-2.081058,0.242178,-0.330562,2.015784,-0.030075,0.227693,326,5.0
1,-2.296685,0.272248,-0.209591,2.241369,-0.193012,0.435029,-1.204341,0.085601,-0.069573,1.234522,-0.057139,0.188691,-1.876454,0.179282,-0.284848,1.867197,-0.123553,0.299696,-2.000001,0.140499,-0.180916,1.915323,-0.074798,0.306957,326,5.0
1,-2.293402,0.293587,-0.235591,2.296995,-0.263226,0.516036,-1.201863,0.085992,-0.056936,1.225497,-0.067873,0.215243,-1.883304,0.176996,-0.268167,1.877302,-0.171037,0.367991,-2.046497,0.137647,-0.140726,2.101563,-0.158261,0.424112,326,5.0
1,-2.284326,0.269798,-0.290055,2.256575,-0.38754,0.532948,-1.204703,0.08612,-0.050789,1.221518,-0.087745,0.232834,-1.879616,0.16742,-0.234938,1.874442,-0.237831,0.379136,-2.079873,0.126651,-0.200861,2.136275,-0.223134,0.428927,326,5.0
1,-2.314321,0.227657,-0.208773,2.2275,-0.366949,0.380003,-1.204665,0.086468,-0.054916,1.218062,-0.107117,0.234915,-1.882044,0.170618,-0.27683,1.861214,-0.232988,0.333804,-1.957354,0.101862,-0.249485,2.065166,-0.185133,0.339203,326,5.0
1,-2.141361,0.265466,-0.56559,2.25093,-0.188954,0.146789,-1.18489,0.088562,-0.098924,1.203362,-0.124887,0.203864,-1.7612,0.169668,-0.436703,1.853421,-0.213123,0.17902,-1.904911,0.289685,-0.451687,2.010759,-0.102956,0.159982,326,5.0
1,-2.015502,0.296579,-0.827902,2.211159,0.001137,-0.172816,-1.154204,0.081341,-0.168903,1.178574,-0.139795,0.13068,-1.687415,0.170529,-0.583332,1.82263,-0.123176,-0.050985,-1.910233,0.168189,-0.640818,1.970899,0.025893,-0.075338,326,5.0
1,-1.977145,0.500101,-1.369537,2.403369,0.542219,-0.809074,-1.165097,0.068612,-0.314202,1.177196,-0.152373,0.015898,-1.675257,0.287749,-0.92119,1.811542,0.107743,-0.396631,-2.010283,0.400272,-1.021006,2.115164,0.521735,-0.589451,326,5.0
1,-1.564063,0.714635,-1.826279,1.708513,0.856526,-1.167351,-1.150245,0.057535,-0.477134,1.1461,-0.158608,-0.148546,-1.418477,0.382204,-1.209867,1.501021,0.35409,-0.710382,-1.76148,0.710338,-1.526748,1.55362,0.724902,-0.932109,326,5.0
1,-0.752373,0.652571,-2.011543,0.895477,0.741023,-1.178021,-1.0333,-0.007025,-0.598497,1.029513,-0.183259,-0.39346,-0.973593,0.352633,-1.307792,1.033525,0.308383,-0.876485,-0.896667,0.765462,-1.740085,0.925053,0.716496,-1.059283,326,5.0
1,-0.100989,0.717833,-1.817859,0.087551,0.840421,-1.181884,-0.932589,0.012465,-0.78544,0.805687,-0.081711,-0.642787,-0.481664,0.468955,-1.398178,0.491112,0.411015,-0.932949,-0.357516,0.745665,-1.551502,0.284543,0.76726,-1.064516,326,5.0
1,0.56849,0.812063,-1.254856,-0.297818,0.401028,-1.213366,-0.706076,0.016042,-0.950289,0.655742,-0.10878,-0.801072,0.061491,0.538415,-1.220402,-0.009689,0.422915,-0.956987,0.238438,0.793042,-1.304965,-0.317269,0.307921,-1.164446,326,5.0
1,0.764709,0.573664,-0.639417,-0.506045,-0.029797,-1.116567,-0.567121,-0.093378,-0.939452,0.46296,-0.232177,-0.826162,0.25353,0.343777,-0.880446,-0.129896,0.137631,-1.046013,0.496703,0.606425,-0.887691,-0.324495,0.201726,-0.971283,326,5.0
1,0.810051,0.468088,-0.087208,-0.774415,-0.27183,-1.013185,-0.807192,-0.331655,-0.943594,0.518499,-0.604797,-0.761981,0.302068,0.310486,-0.767558,-0.326856,0.003965,-0.976509,0.528425,0.57397,-0.259115,-0.340309,0.096831,-0.821122,326,5.0
1,1.123275,0.577054,-0.212846,-0.793206,-0.362337,-0.989913,-0.77196,-0.440471,-0.953815,0.469041,-0.675568,-0.730391,0.336567,0.223824,-0.781115,-0.420622,-0.088464,-1.004923,1.069118,0.555495,-0.386105,-0.519029,-0.085941,-0.819244,326,5.0
1,0.927201,-0.493562,0.028095,-0.812558,-0.318873,-0.950523,-0.761633,-0.434677,-0.92974,0.438037,-0.73137,-0.703755,0.472233,-0.597954,-0.648263,-0.452082,-0.14295,-0.977041,0.661515,-0.271669,-0.273911,-0.537881,-0.09739,-0.81133,326,5.0
1,0.938978,-0.430807,0.086242,-0.817651,-0.276997,-0.957209,-0.753507,-0.400505,-0.930871,0.424314,-0.719636,-0.71042,0.444324,-0.518228,-0.610693,-0.464127,-0.131883,-0.982261,0.722281,-0.144107,-0.126361,-0.516615,-0.03559,-0.818614,326,5.0
1,0.941869,-0.418437,0.128751,-0.950662,-0.248636,-0.760598,-0.74239,-0.391915,-0.913995,0.413141,-0.716262,-0.702851,0.424892,-0.492708,-0.590551,-0.749335,-0.329769,-0.81279,0.526794,-0.157526,-0.170671,-0.646781,-0.234049,-1.051277,326,5.0
1,0.928973,-0.362661,0.118593,-0.839295,-0.313783,-0.917257,-0.7219,-0.397295,-0.881428,0.401456,-0.712807,-0.691231,0.404158,-0.473107,-0.558164,-0.528228,-0.333399,-0.704129,0.691016,-0.135116,-0.132766,-0.68623,-0.542228,-1.090979,326,5.0
1,0.914625,-0.350793,0.086671,-0.94668,-0.318325,-0.742778,-0.707889,-0.411097,-0.857367,0.398657,-0.717606,-0.681022,0.400188,-0.474512,-0.544492,-0.705755,-0.357446,-0.817998,0.326426,-0.19609,-0.168857,-0.705081,-0.596918,-1.034353,326,5.0
1,0.915286,-0.347973,0.048027,-0.918007,-0.425878,-0.77532,-0.687428,-0.458452,-0.788794,0.425042,-0.727622,-0.658782,0.39468,-0.518041,-0.507848,-0.646139,-0.381566,-0.806374,0.340903,-0.213584,-0.177168,-0.727786,-0.669528,-1.012649,326,5.0
1,0.541217,0.013867,-0.151415,-0.822379,-0.633578,-0.833766,-0.701528,-0.54713,-0.670602,0.534293,-0.744267,-0.573015,0.042325,-0.112011,-0.552964,-0.491105,-0.578189,-0.779262,0.188519,0.162071,-0.483611,-0.765315,-0.808795,-0.895815,326,5.0
1,0.573133,-0.115531,-0.437025,-0.542636,-0.575747,-0.775451,-0.753513,-0.6852,-0.560558,0.650434,-0.781859,-0.470574,0.087475,-0.138709,-0.636961,-0.188823,-0.446482,-0.701186,0.472073,-0.056383,-0.820107,-0.325309,-0.641907,-0.565799,326,5.0
1,0.346031,-0.262947,-1.079587,0.162616,-0.284317,-1.107149,-0.762059,-0.620436,-0.407224,0.645181,-0.713977,-0.369908,-0.099302,-0.40952,-0.85924,0.37959,-0.324788,-0.929321,0.169366,-0.245837,-1.135284,0.148767,-0.398179,-1.133,326,5.0
1,-0.164644,-0.838633,-1.403605,-0.139836,-0.725486,-1.394602,-0.899498,-0.653036,-0.185652,0.688974,-0.650774,-0.322781,-0.47871,-0.7692,-0.834677,0.148385,-0.506881,-0.86536,-0.320585,-0.751962,-1.307671,0.057801,-0.537119,-1.083257,326,5.0
1,-0.415733,-1.4684,-1.693194,0.103848,-0.92571,-1.450276,-0.793813,-0.614415,-0.258462,0.764423,-0.648194,-0.280653,-0.644358,-0.982828,-0.884006,0.421208,-0.8123,-0.917315,-0.400673,-1.289776,-1.619887,0.33905,-0.876158,-1.360981,326,5.0
1,-0.710646,-1.558411,-1.20004,0.561847,-1.431444,-1.216349,-0.769614,-0.642122,-0.230232,0.765827,-0.684633,-0.185981,-0.768561,-1.183832,-0.745057,0.701274,-1.159382,-0.689127,-0.676826,-1.483914,-1.185326,0.729168,-1.198755,-0.873534,326,5.0
1,-0.842665,-1.672123,-0.912652,0.748082,-1.690919,-0.953129,-0.730289,-0.650988,-0.198036,0.701046,-0.697886,-0.188967,-0.813052,-1.272107,-0.573338,0.733267,-1.300321,-0.604238,-0.798643,-1.658024,-0.963944,0.799497,-1.400632,-0.762779,326,5.0
1,-0.846681,-1.745494,-0.685935,0.805324,-1.784077,-0.688099,-0.692077,-0.667328,-0.153312,0.669375,-0.70238,-0.191879,-0.786794,-1.322589,-0.439329,0.748058,-1.350852,-0.501176,-0.625988,-1.486884,-0.521013,0.836087,-1.538439,-0.608687,326,5.0
1,-0.774404,-1.78158,-0.546178,0.763613,-1.819413,-0.551204,-0.66944,-0.674891,-0.114046,0.646011,-0.707814,-0.176454,-0.732147,-1.343546,-0.361561,0.734733,-1.376772,-0.414637,-0.595504,-1.55487,-0.579411,0.813665,-1.480807,-0.457139,326,5.0
1,-0.673896,-1.791629,-0.468832,0.666119,-1.832326,-0.508462,-0.649125,-0.680414,-0.071227,0.625091,-0.711418,-0.150854,-0.684675,-1.355161,-0.291542,0.665737,-1.390346,-0.355473,-0.584678,-1.486178,-0.562471,0.739551,-1.614834,-0.437352,326,5.0
1,-0.675348,-1.792358,-0.456507,0.645051,-1.831918,-0.504494,-0.643016,-0.681054,-0.056936,0.613291,-0.713807,-0.14109,-0.68472,-1.356596,-0.268125,0.642279,-1.387311,-0.363739,-0.584216,-1.475239,-0.546266,0.714722,-1.558857,-0.397833,326,5.0
1,-0.685386,-1.769482,-0.49191,0.651708,-1.825732,-0.514843,-0.642915,-0.678531,-0.05761,0.607385,-0.713408,-0.137998,-0.68691,-1.35082,-0.272524,0.645407,-1.385944,-0.354718,-0.585039,-1.473896,-0.546317,0.728784,-1.65126,-0.457856,326,5.0
1,-0.635255,-2.152463,-0.620461,0.650394,-1.817038,-0.543413,-0.642156,-0.677101,-0.06156,0.604323,-0.71304,-0.13802,-0.660761,-1.331848,-0.332573,0.644127,-1.383998,-0.355943,-0.536392,-1.908011,-0.724419,0.736221,-1.715659,-0.498304,326,5.0
1,-0.671778,-1.753784,-0.527268,0.637602,-1.806914,-0.558225,-0.640252,-0.673399,-0.070073,0.598057,-0.71113,-0.138526,-0.69008,-1.333404,-0.310519,0.635414,-1.376907,-0.363848,-0.570896,-1.44702,-0.568908,0.716904,-1.616727,-0.490684,326,5.0
1,-0.673641,-1.747983,-0.532413,0.631434,-1.799422,-0.563356,-0.639815,-0.671183,-0.074706,0.593779,-0.709128,-0.136761,-0.689488,-1.329086,-0.314151,0.631745,-1.371733,-0.364514,-0.570789,-1.446815,-0.570627,0.718218,-1.696753,-0.521912,326,5.0
1,-0.670651,-1.742496,-0.550824,0.627945,-1.788107,-0.556401,-0.63944,-0.67021,-0.079113,0.592358,-0.709088,-0.135779,-0.689237,-1.325248,-0.32588,0.63069,-1.370485,-0.365786,-0.563063,-1.399226,-0.558105,0.723774,-1.548955,-0.452828,326,5.0
1,-0.664063,-1.737748,-0.57867,0.633888,-1.789423,-0.564044,-0.638939,-0.669866,-0.088081,0.592025,-0.7103,-0.135897,-0.688985,-1.323093,-0.342744,0.631585,-1.371778,-0.368057,-0.557488,-1.453143,-0.593671,0.722345,-1.577173,-0.481964,326,5.0
1,-0.623916,-2.104821,-0.678021,0.627733,-1.791823,-0.560808,-0.637013,-0.669549,-0.094791,0.59171,-0.710765,-0.135962,-0.659387,-1.3167,-0.37191,0.631912,-1.372103,-0.369159,-0.519078,-1.82789,-0.750041,0.72485,-1.541896,-0.459878,326,5.0
1,-0.610323,-1.680039,-0.837927,0.763955,-1.904743,-0.444667,-0.688564,-0.720877,-0.293491,0.599936,-0.84812,0.064171,-0.680845,-1.342483,-0.678914,0.728691,-1.514384,-0.236059,-0.761993,-1.540933,-0.710363,0.703873,-1.789142,-0.249948,327,1.0
1,-0.61311,-1.674798,-0.840981,0.753356,-1.905839,-0.445185,-0.68846,-0.720299,-0.292352,0.599089,-0.846603,0.065711,-0.681654,-1.344013,-0.679342,0.726615,-1.51277,-0.236227,-0.740181,-1.633185,-0.755221,0.700949,-1.783483,-0.250204,327,1.0
1,-0.613622,-1.675142,-0.837434,0.751916,-1.907922,-0.442414,-0.687543,-0.719801,-0.292683,0.598511,-0.845915,0.065419,-0.681581,-1.344597,-0.678892,0.725103,-1.512001,-0.236946,-0.75986,-1.553571,-0.709873,0.703691,-1.786422,-0.244873,327,1.0
1,-0.613616,-1.673168,-0.843212,0.739179,-1.907887,-0.442396,-0.684517,-0.718578,-0.295859,0.597672,-0.844438,0.06547,-0.681437,-1.345078,-0.678076,0.721516,-1.506905,-0.239462,-0.741621,-1.634162,-0.743527,0.705031,-1.792349,-0.2511,327,1.0
1,-0.613132,-1.675769,-0.840199,0.730132,-1.90422,-0.44916,-0.681036,-0.717924,-0.300013,0.596378,-0.843329,0.065121,-0.680739,-1.344612,-0.676936,0.71667,-1.499921,-0.243509,-0.732951,-1.6152,-0.745188,0.708596,-1.792028,-0.27624,327,1.0
1,-0.610067,-1.674305,-0.836879,0.724228,-1.904598,-0.44718,-0.679966,-0.716594,-0.30312,0.595772,-0.84171,0.065776,-0.680813,-1.345252,-0.676363,0.713865,-1.495397,-0.245504,-0.748618,-1.568781,-0.71618,0.701842,-1.784007,-0.261726,327,1.0
1,-0.610596,-1.673752,-0.838762,0.717966,-1.903836,-0.45179,-0.67941,-0.715765,-0.304008,0.59493,-0.840229,0.065429,-0.680401,-1.34559,-0.675285,0.710727,-1.493264,-0.247206,-0.743935,-1.574823,-0.727861,0.702331,-1.788352,-0.282951,327,1.0
1,-0.611741,-1.672622,-0.834117,0.716882,-1.902756,-0.448592,-0.678477,-0.713966,-0.304866,0.593474,-0.83837,0.065963,-0.680227,-1.344765,-0.673329,0.707229,-1.490502,-0.249258,-0.743343,-1.574662,-0.729764,0.700853,-1.784601,-0.264022,327,1.0
